Ano;Carga Horaria;Carga Horaria Mínima;Categoria da Situação;Cor / Raça;Data de Fim Previsto do Ciclo;Data de Inicio do Ciclo;Faixa Etária;Fator Esforço Curso;Fonte de Financiamento;Idade;Instituição;Modalidade de Ensino;Nome de Curso;Renda Familiar;Sexo;Tipo de Curso;Tipo de Oferta;Turno;Unidade de Ensino;CH_Corrigida;QTDC;CHMD;CHA;FECH;DACP1;DACP2;DACP3;DACP4;DACP5;FEDA;FECHDA;MECHDA;PC;MP;AGRO;BA;MT;CMT;MT_FINAL;AE_Peso;MAE
2023;160;160;Evadidos;Preta;18/12/2023;13/07/2023;50 a 54 anos;1,1;Sem Programa Associado;52;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Branca;18/12/2023;13/07/2023;25 a 29 anos;1,1;Sem Programa Associado;27;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Branca;18/12/2023;13/07/2023;25 a 29 anos;1,1;Sem Programa Associado;28;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Branca;18/12/2023;13/07/2023;15 a 19 anos;1,1;Sem Programa Associado;19;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Branca;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;20;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;1,5<RFP<=2,5;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;1,5;0,13
2023;160;160;Evadidos;Preta;18/12/2023;13/07/2023;45 a 49 anos;1,1;Sem Programa Associado;47;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Branca;18/12/2023;13/07/2023;25 a 29 anos;1,1;Sem Programa Associado;29;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Não declarada;18/12/2023;13/07/2023;50 a 54 anos;1,1;Sem Programa Associado;50;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;40 a 44 anos;1,1;Sem Programa Associado;41;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;45 a 49 anos;1,1;Sem Programa Associado;47;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;RFP>3,5;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Preta;18/12/2023;13/07/2023;40 a 44 anos;1,1;Sem Programa Associado;43;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;25 a 29 anos;1,1;Sem Programa Associado;28;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;25 a 29 anos;1,1;Sem Programa Associado;25;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;0,5<RFP<=1;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;2,5;0,22
2023;160;160;Evadidos;Preta;18/12/2023;13/07/2023;30 a 34 anos;1,1;Sem Programa Associado;33;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;20;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;45 a 49 anos;1,1;Sem Programa Associado;46;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;30 a 34 anos;1,1;Sem Programa Associado;34;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Preta;18/12/2023;13/07/2023;30 a 34 anos;1,1;Sem Programa Associado;32;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Branca;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;20;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;30 a 34 anos;1,1;Sem Programa Associado;30;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Preta;18/12/2023;13/07/2023;25 a 29 anos;1,1;Sem Programa Associado;29;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Preta;18/12/2023;13/07/2023;40 a 44 anos;1,1;Sem Programa Associado;40;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Branca;18/12/2023;13/07/2023;40 a 44 anos;1,1;Sem Programa Associado;42;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;21;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;1,5<RFP<=2,5;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;1,5;0,13
2023;160;160;Concluídos;Parda;18/12/2023;13/07/2023;35 a 39 anos;1,1;Sem Programa Associado;35;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Não declarada;18/12/2023;13/07/2023;45 a 49 anos;1,1;Sem Programa Associado;45;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;40 a 44 anos;1,1;Sem Programa Associado;41;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;0<RFP<=0,5;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;2;0,17
2023;160;160;Concluídos;Parda;18/12/2023;13/07/2023;35 a 39 anos;1,1;Sem Programa Associado;38;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;15 a 19 anos;1,1;Sem Programa Associado;19;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;1,5<RFP<=2,5;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;1,5;0,13
2023;160;160;Concluídos;Branca;18/12/2023;13/07/2023;40 a 44 anos;1,1;Sem Programa Associado;44;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Branca;18/12/2023;13/07/2023;35 a 39 anos;1,1;Sem Programa Associado;35;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;RFP>3,5;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Branca;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;23;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Branca;18/12/2023;13/07/2023;35 a 39 anos;1,1;Sem Programa Associado;36;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Preta;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;21;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;35 a 39 anos;1,1;Sem Programa Associado;35;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Branca;18/12/2023;13/07/2023;35 a 39 anos;1,1;Sem Programa Associado;39;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;24;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Branca;18/12/2023;13/07/2023;50 a 54 anos;1,1;Sem Programa Associado;50;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Parda;18/12/2023;13/07/2023;30 a 34 anos;1,1;Sem Programa Associado;32;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Parda;18/12/2023;13/07/2023;35 a 39 anos;1,1;Sem Programa Associado;38;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;2,5<RFP<=3,5;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0,5;0,04
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;24;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Concluídos;Branca;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;22;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;2,5<RFP<=3,5;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0,5;0,04
2023;160;160;Concluídos;Branca;18/12/2023;13/07/2023;55 a 59 anos;1,1;Sem Programa Associado;56;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;25 a 29 anos;1,1;Sem Programa Associado;29;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;0<RFP<=0,5;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;2;0,17
2023;160;160;Concluídos;Parda;18/12/2023;13/07/2023;25 a 29 anos;1,1;Sem Programa Associado;27;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;2,5<RFP<=3,5;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0,5;0,04
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;20 a 24 anos;1,1;Sem Programa Associado;23;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;1<RFP<=1,5;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;1;0,09
2023;160;160;Concluídos;Parda;18/12/2023;13/07/2023;15 a 19 anos;1,1;Sem Programa Associado;19;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;0,5<RFP<=1;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;2,5;0,22
2023;160;160;Evadidos;Parda;18/12/2023;13/07/2023;40 a 44 anos;1,1;Sem Programa Associado;41;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;RFP>3,5;F;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
2023;160;160;Evadidos;Branca;18/12/2023;13/07/2023;40 a 44 anos;1,1;Sem Programa Associado;40;Instituto Federal do Espírito Santo;Educação a Distância;Qualificação Profissional - Informação e Comunicação;Não declarada;M;Qualificação Profissional (FIC);Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;160;159;1,006;159;0,2;0;0;0;159;0;0,436;0,087;0,09;1;0,09;0;0;0,09;0,8;0,07;0;0
